,Evalaution Turn,iterations,success,fitness,position
37,38,215,1,10.0,[2.59915408e-09 3.03372115e-10 5.55377913e+03]
38,39,166,1,10.0,[-1.02822694e-09 -2.09669742e-10  5.61297893e+03]
39,40,154,1,10.0,[ 1.97899709e-10  1.00818762e-10 -1.29963618e+03]
40,41,196,1,10.0,[-2.50194493e-09  9.75533353e-10  5.40888671e+01]
41,42,194,1,10.0,[-2.06406440e-09  2.13470346e-10  6.15220140e+01]
42,43,245,1,10.0,[ 1.17536684e-09  5.07135749e-10 -6.00538275e+04]
43,44,207,1,10.0,[ 3.00832527e-09  1.38550513e-09 -2.64950314e+03]
44,45,196,1,10.0,[ 2.58027949e-09 -2.46106293e-10 -3.64398557e+04]
45,46,234,1,10.0,[-2.29260634e-09  9.47148922e-10 -8.50510229e+02]
46,47,153,1,10.0,[-1.60190486e-09 -5.01121564e-10 -9.04154878e+01]
47,48,174,1,10.0,[-3.11499165e-09 -4.24794502e-10  5.28367055e+02]
48,49,206,1,10.0,[-1.97760130e-09 -1.11766476e-09 -3.96967128e+03]
49,50,232,1,10.0,[ 1.93197924e-09 -1.26424021e-09 -3.27764008e+03]
50,51,163,1,10.0,[ 3.31907797e-09  5.48081279e-10 -3.31689147e+02]
51,52,178,1,10.0,[1.86404713e-09 3.34467179e-10 3.89359041e+03]
52,53,178,1,10.0,[ 3.35104310e-09 -3.71051969e-10 -3.28488909e+03]
53,54,161,1,10.0,[1.37600699e-09 7.18535407e-10 1.30666279e+02]
54,55,232,1,10.0,[-1.77491131e-09 -6.29435585e-10 -1.67673264e+04]
55,56,194,1,10.0,[-1.73008235e-09 -2.62336058e-10 -3.38547308e+03]
56,57,188,1,10.0,[-7.12306913e-10  4.34791862e-10  3.61025366e+02]
57,58,176,1,10.0,[2.92598576e-09 9.74455509e-10 9.24957740e+04]
58,59,215,1,10.0,[-1.90416948e-10  4.60694001e-10  8.06556202e+04]
59,60,172,1,10.0,[-1.67769843e-09  5.82908481e-10 -1.94413930e+02]
60,61,151,1,10.0,[-2.98365150e-09  1.51879639e-10  2.03073834e+04]
61,62,226,1,10.0,[ 3.45251274e-09 -1.39512149e-10 -2.60493777e+02]
62,63,173,1,10.0,[ 3.02155278e-09 -1.00508115e-09  2.34622898e+03]
63,64,131,1,10.0,[ 3.20309127e-09 -2.42374273e-10 -5.04865498e+05]
64,65,193,1,10.0,[ 2.81685047e-09 -6.10505347e-10  1.06353175e+03]
65,66,170,1,10.0,[ 6.02714379e-11 -3.57499384e-10 -1.10016365e+03]
66,67,193,1,10.0,[-1.10142978e-09 -1.51248974e-09 -1.29903755e+04]
67,68,261,1,10.0,[9.86516240e-10 6.21667769e-10 1.05542951e+03]
68,69,155,1,10.0,[-3.69154723e-09  4.55606380e-10  3.38444143e+02]
69,70,156,1,10.0,[-3.25718851e-09  5.59765465e-10  3.05420870e+03]
70,71,213,1,10.0,[-3.36545564e-09 -1.63479282e-10 -6.89387331e+04]
71,72,167,1,10.0,[-3.66123145e-10 -1.43368599e-09  1.14460439e+03]
72,73,166,1,10.0,[-2.16052294e-09 -1.04379769e-09 -2.13248295e+01]
73,74,174,1,10.0,[-2.17192921e-09  6.07324780e-10 -4.53196452e+02]
74,75,228,1,10.0,[ 2.04313804e-09 -9.07674278e-10 -4.76734995e+02]
75,76,203,1,10.0,[-3.03082398e-09 -7.98835721e-10  2.33081758e+05]
76,77,192,1,10.0,[ 2.76814658e-10 -1.06855431e-09  5.35341648e+01]
77,78,190,1,10.0,[6.54330566e-10 1.02334016e-09 1.02116076e+03]
78,79,188,1,10.0,[ 9.36921587e-10 -1.44551218e-09  2.50954219e+01]
79,80,165,1,10.0,[ 2.92900319e-09 -2.89697486e-10 -3.00566406e+03]
80,81,172,1,10.0,[ 7.38791394e-10 -1.62002615e-09  2.85164544e+01]
81,82,189,1,10.0,[3.26957281e-10 1.61281295e-09 2.74478290e+04]
82,83,173,1,10.0,[-3.52961493e-10 -1.46195550e-09 -1.52232783e+02]
83,84,192,1,10.0,[-3.06950597e-09  1.66727797e-09 -1.99407901e+04]
84,85,223,1,10.0,[-3.01068660e-09  1.20030824e-09  3.25835451e+02]
85,86,170,1,10.0,[ 1.99885955e-09 -2.03084696e-10  4.17800526e+01]
86,87,226,1,10.0,[ 1.80250241e-09  1.42265497e-09 -1.08716521e+05]
87,88,189,1,10.0,[ 3.74620877e-09 -6.96652959e-10 -2.60245474e+05]
88,89,170,1,10.0,[-1.96399479e-09 -4.36528322e-10 -2.76908002e+02]
89,90,185,1,10.0,[1.42446505e-09 1.30626073e-09 4.33366654e+00]
90,91,187,1,10.0,[-2.31546436e-09  1.04228188e-09 -3.26489303e+03]
91,92,169,1,10.0,[ 3.03846892e-10 -1.25769192e-09 -5.50783317e+04]
92,93,185,1,10.0,[ 2.60372892e-09 -3.22447861e-10 -5.50413699e+05]
93,94,202,1,10.0,[-3.28036356e-09  7.39772311e-10  2.61261705e+06]
94,95,178,1,10.0,[2.16616810e-09 2.84223563e-10 3.65282755e+02]
95,96,228,1,10.0,[-3.85965710e-10 -1.40214649e-11 -1.64280933e+04]
96,97,191,1,10.0,[2.76079406e-09 1.07064461e-09 1.70028146e+03]
97,98,140,1,10.0,[ 3.24314037e-09 -9.85136187e-10 -1.07873141e+02]
98,99,169,1,10.0,[ 1.11028250e-09  7.08025700e-10 -1.98338352e+03]
99,100,195,1,10.0,[ 2.65969300e-09 -2.10783435e-10 -1.47205643e+06]
100,101,193,1,10.0,[6.01576271e-10 1.06938945e-09 9.62722558e+02]
101,102,187,1,10.0,[-1.28942659e-09 -8.85130093e-10 -6.64014861e+00]
102,103,179,1,10.0,[ 1.53459507e-09 -9.79459642e-10 -1.13875482e+00]
103,104,209,1,10.0,[-1.70217253e-09  4.98541142e-10  2.68158232e+02]
104,105,172,1,10.0,[2.92340356e-09 1.30494613e-09 6.23757705e+05]
105,106,190,1,10.0,[-1.64114080e-09 -1.20098699e-09  4.23385757e+01]
106,107,164,1,10.0,[-6.35385030e-10  6.50936101e-10  3.38424598e+05]
107,108,158,1,10.0,[ 1.95843448e-09 -4.75690335e-10  4.72344990e+01]
108,109,207,1,10.0,[-1.58512812e-09  1.11527962e-09 -2.47554150e+04]
109,110,201,1,10.0,[ 3.70649904e-09  8.60979168e-10 -2.07265445e+05]
110,111,163,1,10.0,[-1.64643785e-09  2.48284366e-11  1.50488192e+02]
111,112,147,1,10.0,[ 3.39884845e-09  1.50906853e-09 -1.16938424e+05]
112,113,213,1,10.0,[ 1.29674285e-09  8.63583927e-10 -6.71540618e+01]
113,114,192,1,10.0,[ 1.06953164e-09 -7.04982715e-10 -1.78926419e+05]
114,115,232,1,10.0,[ 4.56621415e-10 -1.61109300e-09  2.24731479e+04]
115,116,167,1,10.0,[-3.63819382e-09  1.19926697e-09  1.53055994e+03]
116,117,190,1,10.0,[-3.67176729e-09  1.44958460e-09  1.93934312e+04]
117,118,191,1,10.0,[-2.22142892e-09  1.53192337e-09 -9.73532097e+03]
118,119,239,1,10.0,[-4.46287988e-11  1.52799859e-09 -1.92153257e+06]
119,120,207,1,10.0,[-2.62270009e-09  1.53389855e-09  5.13515054e+00]
120,121,204,1,10.0,[-3.37300989e-09  1.53223503e-09 -2.09931753e+03]
121,122,203,1,10.0,[-5.09314268e-10 -1.40899828e-09  1.82443697e+01]
122,123,228,1,10.0,[-2.06052334e-09  9.08092732e-10  3.28205484e+03]
123,124,178,1,10.0,[ 1.17380328e-09 -8.47356162e-11  3.80970637e+05]
124,125,186,1,10.0,[ 2.75145177e-09  1.60126586e-09 -1.19552262e+03]
125,126,209,1,10.0,[ 2.37985446e-09 -7.97197909e-10 -1.90281571e+03]
126,127,218,1,10.0,[-2.62005087e-09  1.62086228e-09  2.99914442e+02]
127,128,157,1,10.0,[-1.76741396e-09  1.63368811e-09  4.16717608e+00]
128,129,191,1,10.0,[-1.37466831e-09 -3.67803240e-11  6.62594594e+03]
129,130,207,1,10.0,[ 2.16004941e-10 -1.60822087e-09  2.35065324e+01]
130,131,161,1,10.0,[ 8.58321133e-10  1.63636395e-09 -2.45671057e+02]
131,132,190,1,10.0,[ 1.56906703e-09 -3.75218078e-10  5.41462762e+01]
132,133,186,1,10.0,[3.29099395e-09 6.73089979e-10 1.01224353e+04]
133,134,218,1,10.0,[-3.73910318e-09 -4.65955444e-10  4.29231292e+01]
134,135,185,1,10.0,[ 3.45648853e-09  3.67790510e-10 -9.25436873e+01]
135,136,192,1,10.0,[ 2.73289672e-09  1.35383350e-09 -1.89654082e+04]
136,137,183,1,10.0,[-3.35931961e-09  1.08285217e-10  1.60025304e+02]
137,138,180,1,10.0,[-3.69283719e-09  1.12917319e-09 -9.47499918e+00]
138,139,194,1,10.0,[ 3.72237110e-09 -8.72103332e-10  4.18121393e+03]
139,140,180,1,10.0,[ 2.03141379e-09  7.11624758e-10 -3.03831183e+04]
140,141,159,1,10.0,[-1.42535234e-09 -1.08716125e-11  1.10328638e+04]
141,142,205,1,10.0,[3.29736240e-09 9.78887857e-10 8.18736920e+02]
142,143,185,1,10.0,[-1.77057213e-09  8.80543912e-10 -4.34726011e+03]
143,144,199,1,10.0,[ 1.64867031e-09 -1.25354928e-09 -4.17803346e+04]
144,145,178,1,10.0,[-1.84322033e-09 -2.92201997e-10  1.66540967e+03]
145,146,199,1,10.0,[ 1.97813888e-09 -5.59651136e-10 -6.36842436e+01]
146,147,158,1,10.0,[2.55679546e-09 3.03000504e-10 1.47882169e+00]
147,148,173,1,10.0,[-1.25860687e-09  4.15295026e-11  4.16819169e+03]
148,149,214,1,10.0,[-3.38279040e-09  5.75996541e-11 -2.92147265e+06]
149,150,175,1,10.0,[1.73263976e-09 1.44676371e-09 2.44489109e+01]
150,151,191,1,10.0,[ 7.74133728e-10 -9.39131532e-10  5.74446213e+04]
151,152,181,1,10.0,[2.93970418e-09 2.10152840e-10 2.55545614e+05]
152,153,193,1,10.0,[ 1.88272108e-09 -1.67376283e-09 -3.60539845e+02]
153,154,143,1,10.0,[-8.32108951e-10  1.36993813e-09  6.47806762e+02]
154,155,188,1,10.0,[-3.08085989e-09  1.15143532e-09  3.91175530e+05]
155,156,181,1,10.0,[-7.96405804e-10 -3.13059461e-10  2.54442275e+01]
156,157,209,1,10.0,[2.94917276e-09 8.67675075e-10 4.80740878e+03]
157,158,198,1,10.0,[ 2.82852396e-10  1.02878594e-09 -7.07577060e+04]
158,159,212,1,10.0,[-2.16038071e-09 -6.89761166e-10 -1.37827542e+04]
159,160,171,1,10.0,[3.70094960e-09 1.30851914e-09 6.68908891e+02]
160,161,174,1,10.0,[-7.11729312e-10 -3.42697445e-10  5.43169859e+03]
161,162,216,1,10.0,[-3.43365833e-09  1.45416395e-09  1.45929817e+05]
162,163,193,1,10.0,[-1.94187031e-09  9.37768872e-10  1.46673121e+05]
163,164,170,1,10.0,[ 1.85426629e-09 -6.76088986e-10 -2.71792714e+02]
164,165,201,1,10.0,[ 3.50006842e-09  7.29324835e-10 -7.89136729e+04]
165,166,182,1,10.0,[-1.16760736e-09  8.87155124e-10 -2.19161512e+02]
166,167,152,1,10.0,[ 8.19641286e-10  1.03302955e-09 -1.06657801e+04]
167,168,215,1,10.0,[ 2.41632904e-09 -1.36201356e-09  1.09780800e+05]
168,169,201,1,10.0,[-1.89177690e-09 -1.57557827e-10 -1.67208063e+04]
169,170,184,1,10.0,[-1.11048755e-09 -9.61314960e-10  1.51764130e+01]
170,171,175,1,10.0,[2.14618421e-09 1.39557408e-09 1.69570701e+01]
171,172,162,1,10.0,[5.29842844e-10 1.02289169e-09 7.29849991e+01]
172,173,229,1,10.0,[-3.66853641e-09  1.20026995e-09 -4.07577285e+02]
173,174,137,1,10.0,[7.96056461e-10 8.97873754e-10 3.06601864e+05]
174,175,190,1,10.0,[-1.62943691e-09 -2.19298273e-10 -9.64200212e+00]
175,176,155,1,10.0,[-3.62565645e-09 -2.74298590e-10 -5.46679139e+01]
176,177,158,1,10.0,[ 1.55520773e-09  1.54677954e-09 -2.14639731e+04]
177,178,221,1,10.0,[-3.09510372e-09 -9.55117682e-10 -5.82927843e+02]
178,179,193,1,10.0,[ 3.05483075e-10 -7.90121093e-10  3.24025840e+02]
179,180,188,1,10.0,[-2.04993004e-09 -4.16952480e-10  1.47501510e+02]
180,181,198,1,10.0,[-1.24675986e-09  1.33855251e-09 -5.52385035e+03]
181,182,219,1,10.0,[ 7.09253697e-10 -3.96004020e-11  4.32148479e+04]
182,183,170,1,10.0,[-2.65526663e-09 -3.37219790e-10 -5.04448888e+02]
183,184,220,1,10.0,[-2.57270359e-09 -1.77813184e-10  7.62703605e+02]
184,185,198,1,10.0,[ 3.00978984e-09 -1.18158040e-09 -7.52856060e+01]
185,186,197,1,10.0,[ 3.21167054e-09 -1.63570078e-09  7.15602067e+02]
186,187,190,1,10.0,[-3.09589461e-09 -3.70001114e-10 -1.01799429e+00]
187,188,196,1,10.0,[-3.34882113e-09 -1.41804165e-09 -6.98367143e+02]
188,189,221,1,10.0,[ 1.61142971e-10 -2.99050065e-10  1.62437619e+02]
189,190,217,1,10.0,[ 1.59842597e-09  9.91306912e-10 -8.99074188e+04]
190,191,157,1,10.0,[ 5.27233134e-10 -9.13034813e-11  1.36244290e+04]
191,192,197,1,10.0,[ 2.64079947e-09 -5.73925078e-10  1.16395556e+04]
192,193,190,1,10.0,[-1.99629194e-09 -1.52325195e-09 -3.10355477e+04]
193,194,184,1,10.0,[ 1.46728075e-09 -1.05387402e-09 -5.34863818e+02]
194,195,185,1,10.0,[-1.55909839e-09 -1.01639795e-09 -4.90079455e+00]
195,196,176,1,10.0,[ 1.80165109e-09  6.18227189e-10 -1.31869902e+03]
196,197,196,1,10.0,[-2.56232227e-09 -8.29272148e-10 -1.05290847e+06]
197,198,212,1,10.0,[ 1.57807170e-09 -6.20833829e-10  3.82038066e+03]
198,199,191,1,10.0,[ 1.88823070e-09  1.20607636e-09 -8.87285368e+02]
