,Evalaution Turn,iterations,success,fitness,position
31,32,78,1,5.25107562420207e-09,[ 7.23786425e-05  3.52246058e-06 -1.00384407e+02]
32,33,122,1,9.559997292977927e-09,[-4.93962461e-05  8.43801408e-05 -6.97590629e+03]
33,34,155,1,6.5883134968630414e-09,[ 7.71080918e-05 -2.53506544e-05  1.34556955e+02]
34,35,160,1,3.9768168547806955e-09,[2.55642732e-05 5.76479383e-05 4.41685809e+03]
35,36,113,1,2.7070229241682766e-09,[-4.52330553e-05 -2.57097964e-05 -4.63270106e+01]
36,37,91,1,5.111490652415629e-09,[-1.54522386e-05 -6.98048636e-05  4.47157773e+01]
37,38,121,1,7.90802275245849e-09,[-7.23483417e-05  5.17082218e-05 -5.25123375e+01]
38,39,86,1,8.957500495349195e-09,[-9.39799411e-05  1.11924601e-05  5.28710704e+02]
39,40,104,1,1.0361583732012198e-09,[-1.78173785e-05 -2.68085695e-05 -1.76106063e+03]
40,41,96,1,6.542389279517948e-09,[-8.09681187e-06 -8.04787607e-05  3.35216308e+01]
41,42,128,1,7.333870158734456e-09,[ 7.06651748e-05 -4.83766806e-05 -1.26057803e+05]
42,43,90,1,9.232022589744524e-09,[8.70689898e-05 4.06326667e-05 1.17238489e+01]
43,44,135,1,3.5570103133099908e-09,[ 5.71953490e-05 -1.69027324e-05 -3.81947522e+03]
44,45,118,1,6.868552515224731e-09,[-5.48757478e-05 -6.21063991e-05 -7.32288327e+02]
45,46,136,1,6.761981667852056e-09,[ 8.02147931e-05 -1.80988575e-05 -3.37611597e+00]
46,47,100,1,8.125937986347496e-09,[-8.97452435e-05 -8.46931206e-06 -9.87028144e+02]
47,48,141,1,7.453095969960578e-10,[-2.60264783e-05  8.24208865e-06  1.97731681e+05]
48,49,99,1,1.6591227210652118e-09,[ 3.57045304e-05 -1.96038065e-05 -2.07177671e+03]
49,50,99,1,8.056592326965426e-09,[-8.86410370e-05 -1.41194505e-05  5.17886262e+03]
50,51,165,1,1.3435374285109624e-09,[ 1.47528824e-05  3.35542827e-05 -9.51735790e+02]
51,52,71,1,6.882646277314767e-09,[ 8.22349390e-05 -1.09572389e-05 -8.28036725e+01]
52,53,122,1,8.72463751073271e-09,[-5.55599052e-05  7.50848483e-05 -2.54207545e+04]
53,54,118,1,1.2421809065398692e-09,[ 1.84868697e-05 -3.00069418e-05  4.65658071e+04]
54,55,138,1,7.544002567539413e-10,[-2.74288866e-05  1.43402861e-06  1.21654680e+03]
55,56,119,1,6.107847183680942e-09,[-1.04562012e-05  7.74500810e-05 -1.00830205e+05]
56,57,110,1,8.672254040822794e-09,[-3.22461475e-05 -8.73638370e-05  2.85876435e+01]
57,58,80,1,9.792464188978234e-09,[-1.17974580e-05 -9.82511281e-05  5.27014336e+01]
58,59,124,1,6.964835307620529e-09,[-5.22168220e-05  6.51017573e-05  1.50303649e+03]
59,60,86,1,6.244853324379244e-09,[ 7.63410900e-05  2.04179160e-05 -1.68518462e+03]
60,61,103,1,1.1716290278578628e-09,[ 3.02794033e-05  1.59620413e-05 -6.90022698e+00]
61,62,106,1,7.041365696808546e-09,[-8.20704187e-05 -1.74874833e-05 -1.02828261e+06]
62,63,106,1,4.94034352679963e-09,[ 6.49687961e-05 -2.68216154e-05 -5.37232067e+02]
63,64,116,1,1.0757909985818489e-09,[ 2.98276612e-05 -1.36419069e-05 -1.31584570e+02]
64,65,192,1,6.0525094248465986e-09,[ 5.94397224e-05 -5.01939122e-05  6.18030389e+03]
65,66,107,1,7.160396737522837e-09,[-5.69642070e-05  6.25737633e-05  2.11682728e+04]
66,67,131,1,5.254091621099616e-09,[ 4.99025639e-05  5.25721004e-05 -1.51445478e+03]
67,68,91,1,9.86990203454386e-09,[ 6.91201593e-05 -7.13603924e-05  1.62767750e+04]
68,69,107,1,9.570872067658164e-09,[9.78240718e-05 1.15023776e-06 5.58707616e+01]
69,70,115,1,4.199650042575338e-09,[ 5.39406458e-05  3.59173603e-05 -2.36471517e+02]
70,71,97,1,6.915571973478726e-09,[-8.24724722e-05  1.06706746e-05 -8.37812364e+02]
71,72,124,1,7.292289524218698e-09,[5.72103554e-05 6.33976716e-05 1.58469076e+03]
72,73,141,1,7.641658338400285e-09,[ 2.05621910e-05 -8.49638431e-05  6.63523628e+03]
73,74,106,1,4.3706898766659855e-09,[-5.93851508e-05  2.90532913e-05  6.26724195e+03]
74,75,115,1,9.088511590588709e-09,[ 2.95762447e-05 -9.06297817e-05  6.75274804e+02]
75,76,115,1,9.822743129317396e-09,[-5.85819405e-05  7.99431009e-05 -1.04504038e+04]
76,77,114,1,5.144783171528777e-09,[-1.95760596e-05  6.90040655e-05 -8.02188172e+02]
77,78,153,1,6.559716028437481e-09,[7.80602314e-05 2.15943581e-05 1.90572076e+03]
78,79,88,1,5.43857577371663e-10,[ 1.69564230e-05 -1.60105370e-05  8.68469372e+01]
79,80,157,1,8.433180213252416e-10,[2.14477829e-05 1.95783204e-05 3.60782961e+00]
80,81,63,1,9.413220422499518e-09,[-7.35457752e-05 -6.32790595e-05  1.46132439e+01]
81,82,131,1,4.249335493747434e-09,[-5.10148834e-05  4.05809952e-05 -4.65238003e+01]
82,83,100,1,4.889766389625989e-09,[-6.45465222e-05 -2.68981943e-05  2.12799190e+03]
83,84,126,1,3.2957997054849404e-09,[ 2.90582017e-05 -4.95118231e-05  1.01202073e+01]
84,85,108,1,6.283718468926588e-09,[-4.68119415e-05  6.39715609e-05  5.30164009e+02]
85,86,100,1,1.7291493482189291e-09,[-4.08763210e-05 -7.63385396e-06  8.09083881e+01]
86,87,83,1,8.995286877866145e-09,[-6.17802483e-05 -7.19617107e-05 -1.97256069e+00]
87,88,115,1,1.4484520820721061e-09,[1.02625754e-05 3.66487603e-05 1.39122311e+03]
88,89,108,1,6.880774799613444e-09,[-2.00409454e-05  8.04930761e-05  1.57061845e+04]
89,90,125,1,1.8253665742911724e-09,[ 3.79941148e-05  1.95400567e-05 -9.48192871e+02]
90,91,144,1,7.104894844603183e-09,[-6.12305758e-05 -5.79285028e-05  1.30546873e+02]
91,92,143,1,4.188175232592179e-09,[-4.81188646e-05  4.32752828e-05 -3.53668135e-01]
92,93,117,1,5.64042873807882e-09,[ 7.50782711e-05 -1.91883991e-06  2.79707500e+04]
93,94,133,1,8.04704504305503e-09,[2.45664349e-05 8.62759255e-05 1.11769370e+01]
94,95,111,1,8.070794278955017e-09,[ 3.32945997e-05  8.34401816e-05 -2.12813641e+04]
95,96,104,1,1.2586678009977027e-09,[ 2.99472643e-05  1.90218075e-05 -1.28390198e+02]
96,97,135,1,5.269278449299495e-09,[ 5.79424279e-05  4.37258904e-05 -1.04224945e+04]
97,98,106,1,9.933596182135978e-09,[ 9.42493153e-05 -3.24139283e-05  2.94217571e+03]
98,99,105,1,1.0482891443940517e-11,[ 1.49244939e-06 -2.87323620e-06 -3.87997010e+01]
99,100,130,1,8.082701775817212e-09,[-8.28586334e-05 -3.48876575e-05  4.56959843e+05]
100,101,89,1,2.9977280766424026e-09,[5.38309350e-05 9.99792541e-06 8.17689435e+03]
101,102,112,1,7.748743082449352e-10,[-1.83331179e-05 -2.09468636e-05  6.50740816e+01]
102,103,83,1,4.6264994028652675e-09,[ 5.13791194e-05 -4.45722503e-05  6.03117605e+02]
103,104,70,1,1.9536450682097987e-09,[-3.65290288e-05 -2.48852391e-05 -1.27625115e+02]
104,105,125,1,2.7480973973331218e-09,[1.40100858e-06 5.24035740e-05 8.73985028e+02]
105,106,59,1,5.845519484214958e-10,[-2.11855267e-06 -2.40845113e-05  6.57982663e+02]
106,107,154,1,7.463505488585006e-09,[-3.33005768e-06 -8.63273781e-05 -1.96573052e+01]
107,108,101,1,1.781439343862976e-09,[-2.87415054e-05  3.09089827e-05 -6.99233520e+00]
108,109,109,1,2.0285845067847044e-09,[1.40129086e-05 4.28044729e-05 5.22313738e+02]
109,110,75,1,4.40441125646724e-11,[4.84896151e-06 4.53119022e-06 2.16078860e+00]
110,111,102,1,6.55449401527694e-09,[-2.72072585e-05  7.62512892e-05 -3.86230494e+04]
111,112,83,1,8.129147807372559e-09,[-8.41976858e-05 -3.22474420e-05 -2.63949274e+04]
112,113,133,1,9.272116412212565e-09,[1.20396299e-05 9.55361906e-05 9.02385766e+03]
113,114,139,1,9.113528197908348e-09,[ 3.22604149e-05  8.98487275e-05 -1.64048911e+03]
114,115,104,1,1.4162035953314324e-09,[-7.38138686e-06  3.69014732e-05 -7.57709064e+01]
115,116,127,1,9.188740546793637e-09,[ 7.64239990e-05  5.78628804e-05 -4.93608908e+03]
116,117,152,1,3.964939095315653e-09,[-1.03920239e-05  6.21043069e-05 -1.37037799e+04]
117,118,96,1,9.974383496197481e-09,[-9.78892807e-05  1.98008135e-05  8.32736892e+03]
118,119,127,1,5.896667834603139e-09,[-5.47464742e-05 -5.38469256e-05  1.81546324e+03]
119,120,99,1,1.416828817752751e-09,[ 3.71162607e-05 -6.26194932e-06 -7.04576188e+02]
120,121,103,1,5.39039328047384e-09,[-2.94280224e-05 -6.72635472e-05 -1.04393166e+04]
121,122,115,1,9.379967730309391e-09,[-9.44934169e-05 -2.12358632e-05  1.96828448e+01]
122,123,93,1,5.591403708599258e-10,[-1.65093056e-05  1.69287684e-05  8.18621536e+00]
123,124,112,1,3.413335751260249e-09,[ 4.51942352e-05 -3.70245439e-05  1.36546618e+01]
124,125,105,1,4.864639292182231e-09,[ 1.39268641e-05 -6.83423862e-05  7.99250485e+03]
125,126,134,1,7.911210825329051e-09,[3.73503811e-05 8.07227344e-05 5.29854916e+03]
126,127,107,1,7.275533320222467e-09,[-6.07138690e-05  5.99112630e-05  5.41682068e+00]
127,128,110,1,2.624533422625777e-09,[-1.34452992e-05  4.94343742e-05  2.52943012e+04]
128,129,87,1,1.5935621489465622e-09,[1.31912359e-05 3.76769617e-05 4.05510581e+04]
129,130,153,1,1.200757367083458e-09,[-1.69988675e-05  3.01959579e-05 -2.00263971e+02]
130,131,152,1,3.10696694357763e-09,[ 4.79824954e-05 -2.83663018e-05  1.91003900e+02]
131,132,91,1,4.0864662624529625e-09,[ 2.14330057e-05 -6.02253479e-05  1.16960353e+03]
132,133,110,1,8.754997331353886e-09,[-9.24802539e-05  1.42267343e-05  8.98396502e+02]
133,134,95,1,4.28317362205958e-09,[ 4.10921813e-05 -5.09372777e-05  6.06998511e+03]
134,135,122,1,8.74351419120562e-09,[-2.09098258e-05  9.11388686e-05 -5.51008494e+03]
135,136,96,1,9.224374439590888e-09,[ 4.78026435e-05  8.33023512e-05 -1.08318173e+03]
136,137,142,1,8.666362468487904e-09,[-7.53488183e-05  5.46709983e-05  1.23153769e+05]
137,138,101,1,2.627481411489289e-09,[ 2.29767895e-05 -4.58208310e-05 -2.14748495e+02]
138,139,109,1,2.4608313378339877e-09,[-1.22162894e-05 -4.80790350e-05  1.25106670e+01]
139,140,143,1,3.889696501412078e-09,[-6.01531761e-05  1.64709412e-05 -1.45618585e+00]
140,141,90,1,7.94818047403554e-09,[8.75515130e-05 1.68200193e-05 1.81791953e+00]
141,142,108,1,6.083920187850952e-09,[-9.86333728e-06  7.73733466e-05 -1.91845649e+04]
142,143,98,1,7.89729038132356e-10,[ 1.77065558e-05 -2.18221658e-05  6.96274530e+01]
143,144,72,1,6.968138842338831e-09,[-8.15728252e-05  1.77204130e-05  2.08681930e+02]
144,145,98,1,8.514270053140135e-09,[-8.56338436e-05  3.43673519e-05 -1.11267265e+01]
145,146,149,1,9.72721537467278e-09,[ 3.53941013e-05 -9.20569007e-05 -4.39340939e+02]
146,147,93,1,8.964348414855256e-09,[ 5.90226184e-07 -9.46784033e-05  1.05645425e+02]
147,148,146,1,5.845735413804445e-09,[-2.85255847e-05  7.09367777e-05  8.61057745e+05]
148,149,96,1,8.235128495667923e-09,[-9.07358676e-05 -1.45973262e-06  2.98529698e+02]
149,150,97,1,5.361183436907711e-09,[5.86756311e-05 4.37990155e-05 3.37334280e+03]
150,151,108,1,7.130086622248434e-09,[3.09582199e-05 7.85600105e-05 9.98705339e+00]
151,152,85,1,3.802074285825445e-09,[-5.40234918e-05  2.97243440e-05  7.99313970e+01]
152,153,132,1,9.08992183380683e-09,[ 6.77133657e-05 -6.71179703e-05  7.08914058e+02]
153,154,129,1,5.966536049924718e-09,[-6.79458176e-05  3.67410115e-05  1.62590054e+03]
154,155,75,1,3.0098471571980813e-09,[ 2.65415424e-05  4.80145153e-05 -2.51627802e+01]
155,156,133,1,4.453693901713429e-09,[ 5.37517647e-05  3.95530239e-05 -1.69327143e+02]
156,157,146,1,5.464794523999562e-09,[-3.47091429e-05 -6.52692112e-05 -1.04281221e+06]
157,158,122,1,5.862508225103623e-10,[ 2.33870776e-05 -6.26860608e-06  3.04494146e+02]
158,159,61,1,9.322372881542865e-09,[7.08982998e-05 6.55423829e-05 3.97217524e+04]
159,160,93,1,9.536522301770345e-09,[-9.74931422e-05 -5.62223516e-06  1.85982790e+05]
160,161,112,1,1.3119309808555521e-09,[ 2.60010275e-05 -2.52166126e-05 -2.81587257e+02]
161,162,109,1,5.3775737231361474e-09,[ 3.01581391e-05  6.68435514e-05 -1.75754455e+02]
162,163,129,1,3.2123747060215725e-09,[-5.65002528e-05  4.48287143e-06  2.91332124e+03]
163,164,110,1,7.397983370598658e-09,[ 8.30209601e-05  2.24834062e-05 -5.75340629e+01]
164,165,93,1,4.5151127475386924e-09,[-5.85897847e-05 -3.28990862e-05 -4.24982131e+01]
165,166,81,1,1.9779650690649043e-09,[ 4.40110407e-05 -6.40260613e-06 -9.04732762e+03]
166,167,115,1,7.289023278243571e-09,[ 1.09740117e-05  8.46675519e-05 -9.65755725e+03]
167,168,117,1,2.3645690602228646e-09,[ 4.86266247e-05 -1.42951100e-07  6.12252538e+01]
168,169,94,1,1.948883772677042e-09,[ 3.19545857e-05 -3.04596163e-05  7.45487323e+02]
169,170,126,1,5.19290788976598e-09,[-6.44969861e-05  3.21410434e-05 -4.02232669e+04]
170,171,172,1,5.756959849330988e-09,[-7.51626329e-05  1.03700751e-05 -6.31395522e+04]
171,172,161,1,8.927840206677458e-09,[-1.71890759e-05  9.29105800e-05 -1.22203675e+04]
172,173,155,1,9.836131029185491e-09,[-6.22494159e-05 -7.72084273e-05  8.77031765e+02]
173,174,146,1,2.651240812527851e-09,[5.05046038e-05 1.00262557e-05 9.97207160e+02]
174,175,63,1,1.6957853384616731e-09,[-1.15658863e-06 -4.11636689e-05 -9.47589462e-01]
175,176,153,1,3.120421020007075e-09,[ 2.40350318e-05  5.04255716e-05 -1.72272555e+02]
176,177,122,1,9.210814388275088e-09,[-3.49344185e-05 -8.93890418e-05  4.24258190e+03]
177,178,115,1,3.1596815552931263e-09,[-4.10999351e-05 -3.83467977e-05  1.22206132e+04]
178,179,125,1,4.971889282719725e-10,[-2.21912759e-05 -2.17628201e-06  2.20340586e+01]
179,180,99,1,6.5075538988533436e-09,[ 1.17736999e-05 -7.98056006e-05  1.24439172e+02]
180,181,93,1,5.849148187248695e-09,[ 9.43279929e-06 -7.58957870e-05  4.01687028e+01]
181,182,104,1,2.8968209026762405e-09,[ 5.09769040e-05 -1.72677781e-05  3.22268175e+04]
182,183,104,1,2.5892056847598727e-10,[ 1.49860844e-05 -5.85985008e-06 -1.36898574e+00]
183,184,113,1,2.30453537596334e-09,[-4.63794534e-05  1.23887722e-05  2.72646448e+02]
184,185,114,1,9.513178397205843e-09,[-7.16872170e-05 -6.61371402e-05  2.01701060e+04]
185,186,156,1,8.84036829699914e-09,[ 5.54900527e-05  7.59027163e-05 -7.05495590e+00]
186,187,85,1,9.173607217447152e-09,[ 9.52808041e-05 -9.75579728e-06  3.39684153e+03]
187,188,137,1,9.04119714715356e-09,[ 1.69380442e-05 -9.35644153e-05 -6.07699965e+01]
188,189,102,1,8.458729248727606e-09,[ 7.38038660e-05 -5.48791272e-05 -1.54609584e+02]
189,190,75,1,7.764068951428184e-09,[-6.90367657e-05 -5.47539398e-05 -5.84426210e+02]
190,191,105,1,8.705481046590775e-09,[ 8.19352921e-05  4.46328237e-05 -2.78957846e+03]
191,192,87,1,7.589545602426261e-09,[ 4.10005589e-05 -7.68667664e-05 -1.88742869e+03]
192,193,113,1,1.6080096098244485e-09,[ 2.95725518e-05 -2.70827213e-05  5.68718859e+03]
193,194,134,1,3.771287120222572e-09,[1.73294013e-05 5.89150148e-05 1.89630098e+01]
194,195,102,1,5.525370410811001e-09,[-5.41125769e-05 -5.09627259e-05 -6.68655722e+04]
195,196,114,1,7.78901389517343e-09,[-8.71240083e-05 -1.40862013e-05 -4.69036687e+01]
196,197,117,1,2.353133554812695e-09,[ 2.60598396e-05 -4.09147689e-05 -6.27787486e+01]
197,198,164,1,5.216756582934828e-09,[ 7.10394151e-05 -1.30444655e-05  4.40840573e+05]
198,199,166,1,9.605568949221429e-09,[ 7.03587603e-05 -6.82291272e-05 -1.83950362e+05]
