,Evalaution Turn,iterations,success,fitness,position
21,22,72,1,7.021536680519238e-09,[ 6.66782288e-05 -5.07498817e-05  1.82080812e+02]
22,23,75,1,2.2265091582719994e-09,[ 4.71648252e-05  1.41011578e-06 -6.49346657e+01]
23,24,57,1,5.561995615403264e-09,[7.32574581e-05 1.39764247e-05 3.87529730e+01]
24,25,78,1,1.3212223287813598e-09,[-2.31500599e-05  2.80231522e-05  2.26007794e+01]
25,26,66,1,8.357991772216898e-09,[ 2.96594733e-05 -8.64772075e-05  8.36564714e+01]
26,27,73,1,8.812844031801922e-09,[-7.40474178e-05  5.77046268e-05  6.59343930e+01]
27,28,50,1,5.5329976700244246e-09,[-7.24473333e-05  1.68636168e-05  1.29099778e+01]
28,29,58,1,9.189078666148918e-09,[ 6.84201654e-05  6.71398513e-05 -1.03941853e+01]
29,30,77,1,6.625070423382759e-09,[-5.50122085e-05 -5.99893936e-05  9.83643979e-01]
30,31,67,1,8.485793353136277e-09,[ 8.33121293e-05 -3.93049929e-05 -7.17115452e+01]
31,32,73,1,2.720785518461229e-09,[ 4.85442215e-05 -1.90851796e-05 -7.41123410e+01]
32,33,66,1,4.386459761869018e-09,[ 3.15068041e-05 -5.82561675e-05  3.38364901e+00]
33,34,73,1,9.415116378552629e-09,[-9.24478672e-05  2.94704636e-05 -4.95384944e+01]
34,35,69,1,9.12933788227372e-09,[ 5.13610603e-05 -8.05690969e-05 -1.32107990e+02]
35,36,65,1,7.78845265523194e-09,[3.71643674e-05 8.00453775e-05 6.33077914e+03]
36,37,43,1,7.863113977417254e-09,[-8.55423215e-05 -2.33586216e-05 -1.21867279e+01]
37,38,67,1,2.192227715033125e-09,[-1.06907690e-05  4.55843742e-05 -8.75346160e+01]
38,39,75,1,8.143857089983365e-09,[-9.02035255e-05  2.67975181e-06 -4.60824314e+00]
39,40,65,1,3.632988228784407e-09,[-2.66496177e-05 -5.40627978e-05 -1.75674641e-01]
40,41,66,1,4.1521651464408013e-10,[1.45477459e-06 2.03248652e-05 4.10676027e+03]
41,42,65,1,9.762858943071448e-09,[ 9.65667163e-05 -2.09219561e-05  1.23473312e+02]
42,43,70,1,2.003375786403935e-09,[-2.99776543e-05 -3.32372687e-05 -2.60176025e+01]
43,44,63,1,3.758943967380026e-09,[ 5.21707860e-06 -6.10878552e-05  6.73652925e+01]
44,45,51,1,4.594789054233939e-09,[ 3.37079165e-05  5.88095691e-05 -3.50616305e+02]
45,46,45,1,8.829744180433155e-09,[ 1.32340613e-06 -9.39573987e-05 -1.10701219e+01]
46,47,60,1,7.604379365941689e-09,[2.51570331e-05 8.34955271e-05 3.21266033e+01]
47,48,48,1,5.834246781973057e-09,[ 3.18746074e-05  6.94136599e-05 -7.10649679e+01]
48,49,55,1,9.415487737103852e-09,[-6.09456782e-05  7.55057087e-05 -6.11899370e+02]
49,50,71,1,5.119634079028786e-09,[4.42647256e-05 5.62162623e-05 3.92551392e+00]
50,51,71,1,3.842488653723323e-09,[-6.15014451e-05  7.74989714e-06  1.63430144e+01]
51,52,76,1,8.920597318077078e-09,[ 8.12841544e-05  4.80986856e-05 -5.03079788e+02]
52,53,74,1,4.560213259747814e-10,[ 7.56671695e-06  1.99691292e-05 -1.96246727e+01]
53,54,81,1,5.671752035472327e-09,[ 5.31811073e-05 -5.33246834e-05  6.77932612e+02]
54,55,49,1,8.330963665447627e-09,[ 4.76062940e-05  7.78755702e-05 -3.37681432e+00]
55,56,68,1,8.177272838854264e-09,[6.82880061e-05 5.92791790e-05 1.84924668e+02]
56,57,56,1,6.327600983426454e-11,[-7.93713827e-06  5.27110862e-07  8.01744487e+02]
57,58,69,1,6.764419458577255e-10,[1.84461559e-05 1.83352468e-05 2.72289192e+02]
58,59,80,1,2.0704374211156903e-09,[4.51992322e-05 5.24088085e-06 9.13981763e+01]
59,60,67,1,9.819547212617415e-09,[ 3.18356763e-05 -9.38404866e-05  2.74691386e+02]
60,61,70,1,8.930031827979131e-09,[-8.71030239e-05  3.66482612e-05  9.88260699e+01]
61,62,83,1,3.184684414416347e-09,[-5.60614784e-05 -6.46490932e-06 -2.82436608e+02]
62,63,67,1,1.8759453782135116e-09,[ 3.08528569e-05  3.03981348e-05 -2.54327018e+02]
63,64,51,1,1.0252229293872121e-09,[ 2.20189072e-05  2.32463041e-05 -3.16007686e+00]
64,65,56,1,7.414240913051926e-09,[-8.61056445e-05 -2.42680764e-07  4.28739809e+02]
65,66,55,1,8.998851786309875e-09,[-6.83700237e-05 -6.57601068e-05 -8.07592324e+00]
66,67,62,1,1.3898620755860188e-09,[2.42362203e-05 2.83278609e-05 1.46398483e+01]
67,68,79,1,2.282672683651212e-09,[-1.76149776e-05  4.44115441e-05 -4.14958914e+01]
68,69,76,1,7.188373089292196e-09,[-8.42464034e-05  9.53501975e-06 -2.69972384e+02]
69,70,67,1,8.795331207889503e-09,[-2.06277833e-05  9.14867519e-05  1.19696250e+02]
70,71,52,1,6.917506109707104e-09,[ 5.00747907e-06 -8.30206677e-05  9.38502012e+00]
71,72,51,1,7.436234025878741e-09,[-3.20140256e-05 -8.00708199e-05 -7.98375884e+01]
72,73,69,1,7.719968717764043e-10,[-4.53915560e-06 -2.74115475e-05 -4.58754092e+02]
73,74,65,1,9.381377500515278e-09,[3.94173654e-05 8.84740007e-05 7.60181528e+00]
74,75,67,1,3.501104149762866e-09,[5.68484255e-05 1.64122108e-05 1.75049738e+01]
75,76,46,1,8.394586905834051e-09,[-8.75718866e-05  2.69397770e-05  2.11426614e+01]
76,77,56,1,8.674625022709502e-09,[-3.06025507e-05 -8.79665216e-05  3.44244013e+02]
77,78,53,1,9.708540235073624e-09,[-9.05702648e-05 -3.88016412e-05 -1.47900487e+01]
78,79,74,1,3.5289933870659852e-09,[-2.04901345e-05 -5.57597325e-05 -7.93256280e+03]
79,80,75,1,1.8326317022598705e-09,[ 3.39988957e-05 -2.60135886e-05 -2.04845540e+02]
80,81,54,1,3.127619008556204e-09,[-3.77152277e-05  4.12938325e-05 -7.63483225e+01]
81,82,80,1,4.773318526908775e-10,[-5.02903721e-06  2.12612473e-05 -1.67532609e+02]
82,83,61,1,5.189082908991065e-09,[ 2.77553412e-05 -6.64734830e-05 -1.86088762e+00]
83,84,44,1,8.835494838420094e-09,[ 2.92377751e-06 -9.39518300e-05  8.68340810e+03]
84,85,71,1,8.434352640987983e-09,[-7.98503572e-05  4.53681948e-05  2.56122924e+02]
85,86,77,1,7.387987220642775e-09,[9.50232505e-06 8.54265359e-05 1.04759305e+01]
86,87,62,1,2.070992945432331e-09,[ 3.34379392e-06  4.53851516e-05 -3.53565736e+02]
87,88,42,1,3.6730320364875616e-09,[ 5.33747689e-05  2.87082929e-05 -1.15066082e+01]
88,89,61,1,2.1666099218855556e-09,[ 3.63149263e-05 -2.91176244e-05 -4.75513571e+01]
89,90,59,1,2.8991816146074116e-09,[ 3.37593632e-05 -4.19462395e-05  3.30509255e+01]
90,91,65,1,5.461460717608863e-09,[-8.66262646e-06 -7.33922313e-05 -1.85973793e+01]
91,92,75,1,5.87743578141239e-09,[-3.14128009e-05  6.99333377e-05  1.24185717e+02]
92,93,72,1,3.156626374145492e-10,[ 6.98271134e-06 -1.63372084e-05 -8.20963524e+02]
93,94,62,1,4.2096610560554074e-10,[-1.94851931e-05 -6.42599076e-06 -7.99397672e-01]
94,95,65,1,7.691941395135837e-09,[-8.17646817e-05 -3.17250409e-05 -1.03768528e+01]
95,96,75,1,8.986533223782288e-10,[-2.93614779e-05 -6.04623359e-06 -9.76110265e+02]
96,97,59,1,9.182702556221011e-09,[ 8.75165288e-05 -3.90328033e-05  2.96545081e+03]
97,98,72,1,6.20591862016665e-09,[6.69456464e-05 4.15234759e-05 1.44584809e+03]
98,99,65,1,7.04704248800663e-09,[-1.32291687e-05  8.28977176e-05 -1.21563375e+02]
99,100,58,1,3.556812461985848e-09,[3.93031408e-05 4.48561655e-05 2.59742065e+01]
100,101,71,1,8.80742154507644e-09,[ 3.93340014e-05 -8.52071469e-05 -1.83311552e+00]
101,102,77,1,4.330798258623229e-09,[ 5.73466571e-05 -3.22824902e-05  1.85163168e+01]
102,103,49,1,8.053146473922309e-10,[ 2.83419414e-05 -1.43143516e-06 -1.46807332e+02]
103,104,61,1,8.588504463828202e-09,[ 8.89570421e-05 -2.59836318e-05 -1.60913875e+00]
104,105,65,1,9.507905846010801e-09,[ 7.81980255e-05 -5.82492459e-05 -4.70904508e+02]
105,106,71,1,6.023921209093955e-10,[-2.10399944e-05  1.26376721e-05  1.99332026e+02]
106,107,66,1,6.572310985076214e-09,[ 7.93000696e-05  1.68466597e-05 -6.10745534e+02]
107,108,52,1,5.790772966779857e-09,[ 6.17111969e-05 -4.45252865e-05 -9.49971073e+02]
108,109,39,1,2.1811524958128957e-09,[-1.78399070e-05 -4.31612119e-05  8.00467649e+00]
109,110,50,1,1.6729851422711694e-09,[-3.72585379e-05  1.68756184e-05 -9.68240967e-01]
110,111,50,1,6.640350782084386e-09,[-5.89569789e-05  5.62532259e-05  6.16670540e+00]
111,112,72,1,2.8875070233399147e-09,[4.78837215e-05 2.43855744e-05 1.41555597e+01]
112,113,58,1,1.6018379638641287e-09,[3.66050252e-05 1.61836366e-05 2.52461775e+01]
113,114,57,1,6.354765474351333e-09,[-7.71655844e-05  2.00059507e-05 -2.63764418e+01]
114,115,71,1,3.0404432511325717e-09,[-2.75637383e-05 -4.77565030e-05 -6.58328368e+02]
115,116,62,1,1.3514479561233975e-09,[ 3.59250472e-05 -7.79993194e-06 -2.59049955e+03]
116,117,67,1,6.690007062655921e-09,[-1.07014137e-06 -8.17854624e-05  6.97985809e+01]
117,118,78,1,9.681705509554595e-09,[-9.82399614e-05 -5.53312727e-06 -1.65723956e+01]
118,119,66,1,3.9157704127661075e-10,[ 1.47424319e-05 -1.31999145e-05 -2.54600385e-01]
119,120,59,1,4.452285336722166e-09,[ 5.34013740e-05  4.00072318e-05 -2.01991869e+01]
120,121,70,1,9.048031508435934e-10,[ 2.53003156e-05 -1.62695169e-05 -2.23227794e+02]
121,122,83,1,4.95262388613374e-09,[ 5.65176350e-05  4.19330517e-05 -5.74199549e+01]
122,123,69,1,8.962853874756475e-09,[ 8.22204136e-06  9.43146431e-05 -7.83491986e+01]
123,124,73,1,3.785101122157294e-09,[ 5.54290692e-05 -2.66968052e-05 -1.93095604e+02]
124,125,74,1,2.5201815354726946e-09,[ 4.33984076e-05  2.52340990e-05 -4.33717254e+01]
125,126,70,1,4.895199144802267e-09,[-5.74954196e-05  3.98682313e-05 -8.62526910e+02]
126,127,56,1,8.823206114880232e-09,[-3.40183450e-05 -8.75554585e-05  4.24700883e+02]
127,128,58,1,3.5324334967516194e-09,[-2.12756008e-05 -5.54957864e-05  6.75033331e+01]
128,129,73,1,2.5097346417619193e-09,[ 4.81225114e-05  1.39268996e-05 -8.01822498e+01]
129,130,62,1,2.4335439752319442e-09,[-4.93198687e-05 -1.04619409e-06 -1.32346462e+03]
130,131,77,1,9.856583110746714e-09,[ 4.88320008e-05 -8.64408399e-05 -4.21888096e+01]
131,132,52,1,2.622836495501159e-09,[ 1.65971267e-05 -4.84496840e-05  1.37808867e+02]
132,133,57,1,2.5206390944254733e-09,[-3.34438601e-05 -3.74452576e-05  9.49359807e+02]
133,134,65,1,3.125053818949641e-09,[5.28504122e-05 1.82177865e-05 9.53836698e-01]
134,135,65,1,6.924652399193417e-09,[-1.65875815e-05 -8.15444942e-05  6.43085297e+01]
135,136,56,1,3.3505460771599615e-09,[-4.67882519e-05 -3.40794008e-05  4.69691863e+01]
136,137,67,1,3.840278737033814e-10,[ 4.91115731e-06 -1.89712521e-05 -6.26648081e+00]
137,138,70,1,2.0513089986491013e-09,[2.09126944e-05 4.01742232e-05 7.34135722e+01]
138,139,66,1,9.525389904625177e-09,[-9.63425887e-05 -1.56043424e-05 -5.16474191e+03]
139,140,70,1,2.5039447645046437e-09,[ 9.21371607e-06 -4.91838612e-05 -4.50492049e+02]
140,141,62,1,3.872361042569702e-09,[-3.52355247e-05  5.12915085e-05  3.05421643e+02]
141,142,64,1,5.0112067778108204e-09,[ 7.02116566e-05 -9.02939946e-06  1.42084779e+02]
142,143,67,1,1.4315088036656602e-09,[-2.63061329e-05  2.71936789e-05  1.71947973e+01]
143,144,63,1,2.1158441426868355e-09,[ 4.09667795e-05 -2.09181052e-05 -1.66697079e+03]
144,145,70,1,7.633448304362389e-09,[-2.57144671e-05 -8.34997874e-05  3.36303871e+02]
145,146,57,1,7.0953562712826915e-09,[-5.36179488e-05 -6.49651586e-05 -1.97493337e+02]
146,147,69,1,2.5220918814724605e-09,[ 2.53201438e-05 -4.33702917e-05  9.36947178e+00]
147,148,57,1,2.8504949948711995e-09,[ 5.63591822e-06 -5.30917265e-05  4.01817056e+01]
148,149,78,1,2.649512419775027e-09,[-3.44434469e-06  5.13580462e-05  3.45117813e+01]
149,150,74,1,9.296616308080826e-09,[-9.57785411e-05  1.10944747e-05  4.62745179e+02]
150,151,60,1,3.0410628360185445e-09,[-5.28017299e-06  5.48924640e-05  6.53511498e+00]
151,152,63,1,7.65424528556927e-09,[ 5.21375854e-05 -7.02560850e-05 -3.52965147e+02]
152,153,52,1,9.307076345251752e-09,[ 9.56140196e-05  1.28466184e-05 -1.84162940e+02]
153,154,76,1,6.2329687178021835e-09,[-4.51653775e-05 -6.47538215e-05 -2.02602935e+01]
154,155,72,1,2.2865751951358363e-09,[ 1.46317832e-05 -4.55245661e-05 -8.75932351e+01]
155,156,67,1,8.772853452373941e-09,[ 9.35858899e-05 -3.81243568e-06  2.99213540e+01]
156,157,58,1,6.7284299113011455e-09,[2.29069013e-05 7.87635943e-05 2.32482742e+00]
157,158,55,1,2.8147691867142873e-09,[ 5.30498703e-05 -6.93142831e-07  1.56663479e+02]
158,159,60,1,4.634594983790448e-09,[-6.32594302e-05  2.51563009e-05 -6.07212462e+00]
159,160,49,1,1.8880678051429866e-09,[2.41885699e-05 3.60968266e-05 1.82318657e+00]
160,161,66,1,9.097215901546457e-09,[ 2.02231314e-05 -9.32107336e-05  6.30547100e+01]
161,162,61,1,4.005411305738237e-09,[-5.87359887e-05  2.35689401e-05  4.90338876e+02]
162,163,65,1,7.2814997690798535e-09,[-7.89121600e-05 -3.24710760e-05  3.21225592e+01]
163,164,59,1,1.8234861057336172e-09,[-3.54263615e-05 -2.38423786e-05  3.22955249e+01]
164,165,69,1,3.4283203227012375e-09,[ 9.17765872e-06 -5.78281152e-05  2.94118879e+00]
165,166,64,1,1.4658359732707493e-09,[-3.47063635e-05 -1.61649097e-05  7.72158408e+02]
166,167,74,1,8.81499554201889e-09,[-7.03039214e-05 -6.22282426e-05  1.76621962e+02]
167,168,65,1,5.502564789682172e-09,[-7.40813525e-05  3.81025047e-06 -7.01633755e+01]
168,169,61,1,1.3947280008277722e-09,[-3.36470980e-05 -1.62049620e-05  4.43365154e+01]
169,170,71,1,1.913161362499782e-09,[-3.57951770e-05  2.51369581e-05  3.91083167e+02]
170,171,43,1,5.204632947660424e-09,[-5.43364437e-05 -4.74571789e-05 -1.96449278e+02]
171,172,74,1,7.264635538494576e-10,[2.64550861e-05 5.15674071e-06 4.65418942e+03]
172,173,52,1,9.932744522644125e-09,[-9.82220838e-05 -1.68868815e-05  3.90418993e+01]
173,174,49,1,7.360534234455469e-09,[ 1.08215844e-05 -8.51083283e-05  5.55172602e+00]
174,175,49,1,8.128179683090725e-09,[ 4.50045764e-05  7.81202137e-05 -6.50736616e+01]
175,176,58,1,9.200708273078627e-09,[-5.74822568e-05 -7.67886608e-05  3.22623092e+03]
176,177,71,1,1.9563322787986937e-09,[-4.25174087e-05 -1.21902516e-05  4.75072606e+02]
177,178,72,1,2.6761966913669494e-10,[ 8.80242591e-06  1.37890162e-05 -3.30426920e+01]
178,179,57,1,1.494224122580804e-09,[ 1.49074556e-05  3.56649953e-05 -4.56564754e+01]
179,180,56,1,7.487621372995538e-09,[-4.76983289e-06  8.63994796e-05  2.73063499e+01]
180,181,55,1,1.0595426727428949e-09,[-1.30523172e-05 -2.98191162e-05 -5.53444154e+01]
181,182,53,1,9.639094007786454e-10,[-4.70315408e-06 -3.06885930e-05 -3.84527252e+00]
182,183,56,1,6.612236494736479e-09,[7.53235901e-05 3.06364695e-05 1.09050379e+01]
183,184,52,1,2.1399647480220035e-09,[-2.61517630e-05 -3.81582238e-05 -5.87432128e+01]
184,185,67,1,2.90417279358156e-10,[-1.20020149e-07 -1.70412111e-05  2.91448194e+01]
185,186,59,1,5.371939704568322e-09,[ 2.00206621e-05  7.05061188e-05 -7.03336173e+00]
186,187,60,1,1.815812610379703e-09,[ 4.06551820e-05 -1.27659230e-05  1.52230861e+03]
187,188,65,1,3.6513734956363785e-09,[ 5.80105419e-05 -1.69159844e-05 -3.19286742e-01]
188,189,70,1,8.741706122545418e-09,[ 6.74725954e-05 -6.47236819e-05  2.56390026e+01]
189,190,82,1,9.333235414530321e-09,[ 9.11180516e-05 -3.21050787e-05  2.26809785e+00]
190,191,61,1,4.104918230455882e-09,[ 2.05828524e-05 -6.06734243e-05 -2.38322407e+00]
191,192,41,1,7.790533435267072e-09,[-6.37106852e-05  6.10858578e-05  1.22221606e+02]
192,193,70,1,6.38755962168012e-09,[-4.61795497e-05  6.52304286e-05  9.18482235e+02]
193,194,75,1,4.063417202217238e-09,[-3.73243610e-05  5.16750353e-05  2.94164284e+01]
194,195,73,1,5.674801637983778e-09,[ 2.82237896e-05 -6.98442506e-05 -9.80044416e+00]
195,196,48,1,5.562320057061244e-10,[2.11929070e-05 1.03485602e-05 5.63102853e+01]
196,197,38,1,1.5033213093148062e-09,[-1.30852760e-05 -3.64979022e-05  2.01355307e+01]
197,198,72,1,5.4889680459187216e-09,[-7.40409335e-05  2.62834691e-06 -6.99852290e+01]
198,199,60,1,3.905144746058907e-09,[-3.05774588e-05 -5.44992088e-05  1.13057687e+02]
