,Evalaution Turn,iterations,success,fitness,position
63,64,90,1,9.926348828852866e-09,[ 1.02026969e-07 -9.96310113e-05  7.48007799e+02]
64,65,114,1,5.359728552616443e-09,[4.88625068e-05 5.45177401e-05 7.56682878e+04]
65,66,90,1,4.273426814490097e-09,[-6.00070799e-05  2.59340930e-05 -3.62323907e+01]
66,67,114,1,2.2480724352822285e-09,[ 3.07244924e-05 -3.61120202e-05  3.26494495e+01]
67,68,66,1,1.4563103143272527e-10,[1.06358444e-05 5.70174064e-06 3.26294278e+02]
68,69,105,1,8.959602997678284e-09,[9.45728774e-05 3.94637316e-06 8.67009267e+02]
69,70,92,1,1.4767217127315946e-09,[ 1.22742094e-05  3.64151822e-05 -9.56203290e+03]
70,71,90,1,3.3727726036999807e-09,[ 5.74332089e-05 -8.61389118e-06  1.86229938e+04]
71,72,66,1,1.2544155968599479e-09,[-3.53005389e-05  2.87881114e-06 -7.45126591e+04]
72,73,99,1,6.293623358080242e-10,[-2.47325594e-05  4.20271827e-06 -4.73974474e+03]
73,74,114,1,2.746404298662996e-09,[ 1.85055768e-05 -4.90300716e-05 -9.47821467e+03]
74,75,95,1,5.536827746335772e-09,[ 6.97441847e-05 -2.59340788e-05  1.00922528e+03]
75,76,107,1,7.406624359401214e-09,[ 2.37718791e-06  8.60289099e-05 -2.78262320e+03]
76,77,92,1,9.524307950723233e-09,[-9.42798020e-05 -2.52116420e-05  2.15620889e+01]
77,78,83,1,9.371296715657568e-09,[-2.04660961e-06  9.67838215e-05 -3.07458655e+03]
78,79,56,1,1.6753731549665834e-09,[-3.80690972e-05  1.50371870e-05 -2.66709562e+02]
79,80,91,1,6.744506011694373e-09,[-8.18621679e-05 -6.56440966e-06  5.68643026e+02]
80,81,78,1,5.391493764879242e-09,[ 4.60732965e-05 -5.71729404e-05  3.19474499e+03]
81,82,91,1,4.833026954308009e-09,[6.86366630e-05 1.10469656e-05 2.58678560e+02]
82,83,93,1,1.087366715161145e-09,[-3.29660066e-05  7.80463551e-07 -1.87550547e+00]
83,84,96,1,1.6012159532905536e-09,[1.70106283e-05 3.62195317e-05 2.08140250e+02]
84,85,92,1,6.507083339467019e-09,[ 5.71483349e-05 -5.69311089e-05  2.68819068e+01]
85,86,116,1,7.745388419526484e-10,[-2.15612606e-05  1.75968998e-05 -3.63136606e+02]
86,87,82,1,7.148763254588874e-09,[-7.80554960e-05 -3.24977353e-05 -8.29210574e+05]
87,88,67,1,3.4951261927157385e-09,[-2.99932857e-06 -5.90434604e-05  2.03418509e+03]
88,89,91,1,5.6150635453363075e-09,[ 7.08150511e-05  2.45008589e-05 -9.00611422e+02]
89,90,71,1,6.891769023118074e-09,[-3.59860166e-05  7.48116009e-05  7.41136016e+01]
90,91,72,1,8.2703175137915e-09,[-8.50471883e-05  3.22070376e-05  1.94208914e+03]
91,92,91,1,7.1344778290279395e-09,[5.32344611e-05 6.55787312e-05 2.01769762e+02]
92,93,97,1,2.2016607591434244e-09,[-3.85587594e-05  2.67372929e-05 -1.62678965e+06]
93,94,110,1,9.306921898938769e-09,[ 7.25621331e-05  6.35740414e-05 -1.24946391e+03]
94,95,63,1,7.813820122801801e-09,[ 8.71261895e-05 -1.49280683e-05  4.36789369e+01]
95,96,105,1,6.44174343100148e-09,[-6.31135453e-05 -4.95824952e-05  2.57681202e+03]
96,97,92,1,9.797380923295797e-09,[-7.48029063e-05  6.48221114e-05 -1.05098407e+02]
97,98,89,1,8.279280986216692e-09,[ 9.09663034e-05  2.10062695e-06 -2.54907656e+02]
98,99,79,1,8.431362608240697e-09,[ 5.11355600e-05 -7.62660941e-05  1.71861154e+04]
99,100,82,1,8.264784044987573e-09,[8.08335043e-05 4.16020267e-05 4.07804091e+03]
100,101,112,1,6.6468536745823515e-09,[ 1.32839696e-05  8.04387334e-05 -2.24590695e+02]
101,102,75,1,6.6476384293073994e-09,[-6.72243736e-05 -4.61359082e-05 -5.98467585e+02]
102,103,107,1,5.323448724539901e-09,[ 4.70875235e-05 -5.57334178e-05 -3.79838505e+02]
103,104,79,1,4.440818167476346e-09,[5.42823779e-05 3.86554216e-05 8.56503086e+00]
104,105,98,1,7.837941625150336e-09,[-5.19806534e-05 -7.16655656e-05  3.54412218e+04]
105,106,68,1,6.0460618803502235e-09,[-6.44379355e-05  4.35179773e-05  3.04557134e+04]
106,107,67,1,7.207189317906279e-09,[-4.35261601e-06 -8.47835129e-05  4.11827618e+01]
107,108,59,1,2.4592288695723366e-09,[-3.34721570e-05 -3.65902115e-05  7.56303407e+01]
108,109,78,1,7.403691493120338e-09,[ 8.16320165e-05  2.72012016e-05 -2.24768368e+02]
109,110,86,1,2.0835066328970525e-09,[ 1.57785321e-05 -4.28315836e-05 -1.58525274e+02]
110,111,85,1,1.4259349040878098e-10,[-1.02763487e-05 -6.08195271e-06 -1.96054510e+03]
111,112,107,1,8.884743340854089e-09,[-1.61929245e-05 -9.28575928e-05 -1.39178932e+03]
112,113,94,1,9.745315518576738e-09,[-6.53541366e-05 -7.39875148e-05 -2.67761278e+03]
113,114,109,1,6.28043266413283e-10,[-1.78751559e-05 -1.75647963e-05 -9.66323535e+01]
114,115,104,1,8.701377575361662e-09,[-7.95313771e-05  4.87456422e-05 -7.54821831e+01]
115,116,64,1,3.0779298203080362e-09,[-1.01313027e-05 -5.45461871e-05 -6.90932301e+01]
116,117,94,1,6.103188035310121e-09,[-2.38980791e-05 -7.43778855e-05 -7.80467273e-01]
117,118,76,1,3.5919601731512033e-10,[ 9.13082070e-06 -1.66079538e-05 -5.74202299e+00]
118,119,80,1,5.083612908801896e-09,[-6.66847524e-05  2.52340386e-05 -9.93114691e+02]
119,120,85,1,8.784825593663824e-09,[-9.36947602e-05 -2.47335827e-06 -2.72514253e+02]
120,121,80,1,5.301917495299073e-09,[ 4.84058580e-05 -5.43947645e-05  2.27103794e+02]
121,122,77,1,7.003279641708372e-09,[ 4.82130038e-05 -6.84016513e-05  1.03618984e+02]
122,123,116,1,9.646652691232392e-09,[-9.65618320e-05  1.79573187e-05  9.08135428e+05]
123,124,81,1,4.219829918390121e-09,[-5.34200725e-05 -3.69611387e-05 -4.14058715e+04]
124,125,75,1,9.502727083119298e-09,[ 9.55392211e-05  1.93645118e-05 -5.23093338e+01]
125,126,107,1,7.282332801918179e-10,[1.80773848e-05 2.00360036e-05 4.09149019e+04]
126,127,68,1,1.0503515520087416e-09,[-3.23878637e-05 -1.17381427e-06  4.05998871e+01]
127,128,72,1,5.381000902202671e-09,[-4.31107331e-05  5.93503631e-05  7.01149299e+01]
128,129,78,1,7.809820631196956e-09,[-7.44774958e-05 -4.75701928e-05 -7.64936455e+01]
129,130,72,1,1.9243920037495324e-09,[ 2.70216733e-05 -3.45575053e-05 -6.33170917e+02]
130,131,98,1,8.943029279321849e-10,[-2.98531145e-05 -1.75911338e-06  6.80518520e+03]
131,132,82,1,7.46235579738445e-09,[ 3.31626850e-05 -7.97658581e-05 -2.26917025e+01]
132,133,76,1,9.723379048245473e-09,[-9.78304696e-05 -1.23522575e-05 -2.26770005e+03]
133,134,105,1,5.830955719364326e-09,[-2.84556980e-05 -7.08606306e-05  3.98451750e+04]
134,135,92,1,6.620606935378482e-09,[-4.04112399e-05  7.06225079e-05 -8.36562066e+03]
135,136,49,1,2.5400109257759836e-09,[-4.92813777e-05 -1.05525704e-05 -4.09793954e+01]
136,137,95,1,8.257494376681646e-09,[ 1.38486228e-05 -8.98092981e-05 -6.10280083e+02]
137,138,84,1,4.797860001003872e-09,[ 5.97223189e-05 -3.50871005e-05  1.24512830e+02]
138,139,115,1,9.098927245391878e-09,[-4.69608740e-05  8.30277276e-05 -3.70610128e+04]
139,140,77,1,6.324779609130874e-09,[-1.63505361e-05  7.78295547e-05  2.60914961e+01]
140,141,106,1,3.6425560315487408e-09,[ 5.35996668e-05 -2.77422376e-05  1.19962988e+04]
141,142,61,1,9.182795924560213e-09,[ 7.69066100e-05 -5.71679041e-05  3.71101099e+03]
142,143,95,1,2.2354702090476875e-09,[1.00723771e-06 4.72700294e-05 9.06694313e+01]
143,144,52,1,9.207382729778885e-09,[2.86038375e-05 9.15925936e-05 1.44885194e+01]
144,145,111,1,8.0703765901914e-10,[1.65988152e-05 2.30546523e-05 5.08068578e+02]
145,146,83,1,9.49679471241371e-09,[-7.00635378e-05  6.77340046e-05  6.52840025e+02]
146,147,90,1,7.138872533958652e-09,[-7.66428032e-05  3.55633695e-05  6.00834213e+01]
147,148,88,1,2.1835086720510006e-09,[-1.13693873e-05 -4.53237874e-05 -2.84284851e+02]
148,149,80,1,7.956196703674404e-09,[ 6.05382528e-06 -8.89918418e-05  1.09356481e+03]
149,150,69,1,4.890756125789378e-09,[-5.38517527e-05  4.46177639e-05  1.53508103e+02]
150,151,86,1,7.03313642731327e-09,[-5.14443259e-05 -6.62315466e-05 -4.21058198e+00]
151,152,105,1,3.199829794330806e-09,[-1.29841397e-05  5.50567154e-05 -1.75349214e+03]
152,153,104,1,6.410789376681222e-09,[ 4.80875565e-05  6.40185620e-05 -4.40730886e+02]
153,154,90,1,5.304247863178811e-09,[ 4.77270689e-05  5.50124964e-05 -5.22901362e+04]
154,155,72,1,1.7649969896677704e-09,[-2.76019368e-05 -3.16722287e-05  4.34642431e+01]
155,156,95,1,8.141453818273127e-09,[7.31436564e-05 5.28342630e-05 1.21603542e+02]
156,157,86,1,8.347082112972784e-09,[ 4.46969652e-05  7.96822654e-05 -6.03679310e+01]
157,158,82,1,6.375256374120232e-10,[ 2.00969048e-05 -1.52852888e-05  3.34687124e+02]
158,159,70,1,9.699387142560237e-09,[-9.84457760e-05 -2.79577161e-06  6.17768054e+02]
159,160,95,1,2.2258379962906934e-09,[ 8.38187215e-06 -4.64282480e-05 -3.18763211e+02]
160,161,80,1,2.599378529640393e-09,[1.71704803e-05 4.80057615e-05 7.10913199e+01]
161,162,80,1,1.8192716819119468e-09,[-1.25313303e-05 -4.07705463e-05  7.51442274e+02]
162,163,82,1,1.0317535821992103e-09,[-1.86976149e-05  2.61180546e-05 -1.14097609e+04]
163,164,80,1,5.2041512155562845e-09,[3.70740120e-05 6.18843183e-05 1.60833598e+03]
164,165,86,1,4.756917075387332e-09,[-3.75118328e-06  6.88683215e-05 -6.93867001e+02]
165,166,97,1,9.78386816460844e-09,[3.43596973e-05 9.27538644e-05 1.47132653e+04]
166,167,59,1,9.697683451231698e-09,[9.53589025e-05 2.45837988e-05 2.62703694e+04]
167,168,103,1,9.334718517522076e-09,[ 8.12461783e-05 -5.22855336e-05  2.70698974e+02]
168,169,63,1,9.482834062115346e-09,[ 2.31518689e-05 -9.45876579e-05 -9.14923805e+02]
169,170,80,1,7.520638275149764e-09,[-3.92475933e-05 -7.73321711e-05 -4.53419808e+04]
170,171,95,1,7.024865751454169e-10,[-2.62178742e-05 -3.88711282e-06 -1.47722782e+01]
171,172,121,1,2.915359962242153e-09,[-4.21568538e-05 -3.37366217e-05  2.36987271e+04]
172,173,80,1,7.415574339483273e-09,[ 3.27642441e-05 -7.96371688e-05  6.86100024e+01]
173,174,101,1,4.413652788549415e-09,[-6.61272335e-05 -6.39075673e-06 -1.01576005e+05]
174,175,85,1,4.659535445839272e-09,[ 5.06537978e-05 -4.57572750e-05 -9.80311895e+03]
175,176,75,1,1.0591921082661226e-09,[-2.74723203e-05  1.74488889e-05  5.06010721e+03]
176,177,108,1,9.303907795576416e-09,[8.39660608e-05 4.74721859e-05 2.96627739e+03]
177,178,67,1,8.473276915823581e-09,[-8.60790856e-05  3.26139224e-05 -7.31941937e+00]
178,179,106,1,5.0423402185708655e-09,[ 6.79806484e-05 -2.05175939e-05  5.45406458e+02]
179,180,82,1,9.581547444530508e-09,[-6.45360208e-05 -7.35978904e-05 -1.84513968e+01]
180,181,68,1,9.202296344165221e-09,[ 9.41664672e-05  1.83022624e-05 -1.72865453e+03]
181,182,97,1,2.8532487200127737e-09,[ 2.99661655e-05  4.42185215e-05 -1.09513047e+01]
182,183,115,1,9.17438213465413e-09,[-6.18972493e-05 -7.30965982e-05 -8.12924095e+04]
183,184,121,1,8.479423865758576e-09,[-9.20339663e-05  3.02868296e-06  9.27108628e+01]
184,185,81,1,9.896750589124397e-09,[6.28561321e-05 7.71093850e-05 2.30651397e+01]
185,186,95,1,8.14211098274944e-09,[ 8.64167075e-05 -2.59665872e-05 -2.82523490e+03]
186,187,98,1,2.7219930845058e-09,[-3.40316791e-05  3.95453904e-05  4.95362185e+03]
187,188,64,1,4.474925139211546e-09,[ 5.77863090e-05 -3.36996681e-05  3.03685488e+00]
188,189,89,1,2.0652123004782448e-10,[ 1.20580326e-07 -1.43703407e-05  1.09115448e+02]
189,190,81,1,9.128428354452396e-09,[7.97327780e-05 5.26413570e-05 1.44304615e+01]
190,191,94,1,6.001212436523313e-09,[ 7.55448897e-05  1.71517367e-05 -5.81150852e+00]
191,192,78,1,5.752137995280529e-09,[ 4.55434889e-05  6.06459282e-05 -6.58434612e+01]
192,193,95,1,4.592575681648365e-09,[ 4.55107836e-05  5.02129889e-05 -1.92299299e+01]
193,194,83,1,2.0505286818306047e-09,[2.67510386e-05 3.65364286e-05 4.05390825e+01]
194,195,73,1,8.398239953680752e-09,[ 8.44311707e-05 -3.56316905e-05  2.13174287e+05]
195,196,103,1,5.1774546322403975e-09,[-4.98453658e-05  5.18931030e-05 -4.80026827e+04]
196,197,121,1,8.019491489680032e-09,[-6.39873076e-05  6.26507458e-05 -7.68789195e+01]
197,198,99,1,5.607799529965674e-09,[ 6.03447499e-05 -4.43431020e-05 -4.29492317e+03]
198,199,114,1,9.361510959032563e-09,[ 1.15585673e-07  9.67548324e-05 -3.58567191e+02]
